record_id,segment,value,tail_pattern
R-27556,standard,556,body
R-27557,standard,557,body
R-27558,standard,558,body
R-27559,standard,559,body
R-27560,priority,560,body
R-27561,standard,561,body
R-27562,standard,562,body
R-27563,standard,563,body
R-27564,standard,564,body
R-27565,priority,565,body
R-27566,standard,566,body
R-27567,standard,567,body
R-27568,standard,568,body
R-27569,standard,569,body
R-27570,priority,570,body
R-27571,standard,571,body
R-27572,standard,572,body
R-27573,standard,573,body
R-27574,standard,574,body
R-27575,priority,575,body
R-27576,standard,576,body
R-27577,standard,577,body
R-27578,standard,578,body
R-27579,standard,579,body
R-27580,priority,580,body
R-27581,standard,581,body
R-27582,standard,582,body
R-27583,standard,583,body
R-27584,standard,584,body
R-27585,priority,585,body
R-27586,standard,586,body
R-27587,standard,587,body
R-27588,standard,588,body
R-27589,standard,589,body
R-27590,priority,590,body
R-27591,standard,591,body
R-27592,standard,592,body
R-27593,standard,593,body
R-27594,standard,594,body
R-27595,priority,595,body
R-27596,standard,596,body
R-27597,standard,597,body
R-27598,standard,598,body
R-27599,standard,599,body
R-27600,priority,600,body
R-27601,standard,601,body
R-27602,standard,602,body
R-27603,standard,603,body
R-27604,standard,604,body
R-27605,priority,605,body
R-27606,standard,606,body
R-27607,standard,607,body
R-27608,standard,608,body
R-27609,standard,609,body
R-27610,priority,610,body
R-27611,standard,611,body
R-27612,standard,612,body
R-27613,standard,613,body
R-27614,standard,614,body
R-27615,priority,615,body
R-27616,standard,616,body
R-27617,standard,617,body
R-27618,standard,618,body
R-27619,standard,619,body
R-27620,priority,620,body
R-27621,standard,621,body
R-27622,standard,622,body
R-27623,standard,623,body
R-27624,standard,624,body
R-27625,priority,625,body
R-27626,standard,626,body
R-27627,standard,627,body
R-27628,standard,628,body
R-27629,standard,629,body
R-27630,priority,630,body
R-27631,standard,631,body
R-27632,standard,632,body
R-27633,standard,633,body
R-27634,standard,634,body
R-27635,priority,635,body
R-27636,standard,636,body
R-27637,standard,637,body
R-27638,standard,638,body
R-27639,standard,639,body
R-27640,priority,640,body
R-27641,standard,641,body
R-27642,standard,642,body
R-27643,standard,643,body
R-27644,standard,644,body
R-27645,priority,645,body
R-27646,standard,646,body
R-27647,standard,647,body
R-27648,standard,648,body
R-27649,standard,649,body
R-27650,priority,650,body
R-27651,standard,651,body
R-27652,standard,652,body
R-27653,standard,653,body
R-27654,standard,654,body
R-27655,priority,655,body
R-27656,standard,656,body
R-27657,standard,657,body
R-27658,standard,658,body
R-27659,standard,659,body
R-27660,priority,660,body
R-27661,standard,661,body
R-27662,standard,662,body
R-27663,standard,663,body
R-27664,standard,664,body
R-27665,priority,665,body
R-27666,standard,666,body
R-27667,standard,667,body
R-27668,standard,668,body
R-27669,standard,669,body
R-27670,priority,670,body
R-27671,standard,671,body
R-27672,standard,672,body
R-27673,standard,673,body
R-27674,standard,674,body
R-27675,priority,675,body
R-27676,standard,676,body
R-27677,standard,677,body
R-27678,standard,678,body
R-27679,standard,679,body
R-27680,priority,680,body
R-27681,standard,681,body
R-27682,standard,682,body
R-27683,standard,683,body
R-27684,standard,684,body
R-27685,priority,685,body
R-27686,standard,686,body
R-27687,standard,687,body
R-27688,standard,688,body
R-27689,standard,689,body
R-27690,priority,690,body
R-27691,standard,691,body
R-27692,standard,692,body
R-27693,standard,693,body
R-27694,standard,694,body
R-27695,priority,695,body
R-27696,standard,696,body
R-27697,standard,697,body
R-27698,standard,698,body
R-27699,standard,699,body
R-27700,priority,700,body
R-27701,standard,701,body
R-27702,standard,702,body
R-27703,standard,703,body
R-27704,standard,704,body
R-27705,priority,705,body
R-27706,standard,706,body
R-27707,standard,707,body
R-27708,standard,708,body
R-27709,standard,709,body
R-27710,priority,710,body
R-27711,standard,711,body
R-27712,standard,712,body
R-27713,standard,713,body
R-27714,standard,714,body
R-27715,priority,715,body
R-27716,standard,716,body
R-27717,standard,717,body
R-27718,standard,718,body
R-27719,standard,719,body
R-27720,priority,720,body
R-27721,standard,721,body
R-27722,standard,722,body
R-27723,standard,723,body
R-27724,standard,724,body
R-27725,priority,725,body
R-27726,standard,726,body
R-27727,standard,727,body
R-27728,standard,728,body
R-27729,standard,729,body
R-27730,priority,730,body
R-27731,standard,731,body
R-27732,standard,732,body
R-27733,standard,733,body
R-27734,standard,734,body
R-27735,priority,735,body
R-27736,standard,736,body
R-27737,standard,737,body
R-27738,standard,738,body
R-27739,standard,739,body
R-27740,priority,740,body
R-27741,standard,741,body
R-27742,standard,742,body
R-27743,standard,743,body
R-27744,standard,744,body
R-27745,priority,745,body
R-27746,standard,746,body
R-27747,standard,747,body
R-27748,standard,748,body
R-27749,standard,749,body
R-27750,priority,750,body
R-27751,standard,751,body
R-27752,standard,752,body
R-27753,standard,753,body
R-27754,standard,754,body
R-27755,priority,755,body
R-27756,standard,756,body
R-27757,standard,757,body
R-27758,standard,758,body
R-27759,standard,759,body
R-27760,priority,760,body
R-27761,standard,761,body
R-27762,standard,762,body
R-27763,standard,763,body
R-27764,standard,764,body
R-27765,priority,765,body
R-27766,standard,766,body
R-27767,standard,767,body
R-27768,standard,768,body
R-27769,standard,769,body
R-27770,priority,770,body
R-27771,standard,771,body
R-27772,standard,772,body
R-27773,standard,773,body
R-27774,standard,774,body
R-27775,priority,775,body
R-27776,standard,776,body
R-27777,standard,777,body
R-27778,standard,778,body
R-27779,standard,779,body
R-27780,priority,780,body
R-27781,standard,781,body
R-27782,standard,782,body
R-27783,standard,783,body
R-27784,standard,784,body
R-27785,priority,785,body
R-27786,standard,786,body
R-27787,standard,787,body
R-27788,standard,788,body
R-27789,standard,789,body
R-27790,priority,790,body
R-27791,standard,791,body
R-27792,standard,792,body
R-27793,standard,793,body
R-27794,standard,794,body
R-27795,priority,795,body
R-27796,standard,796,body
R-27797,standard,797,body
R-27798,standard,798,body
R-27799,standard,799,body
R-27800,priority,800,body
R-27801,standard,801,body
R-27802,standard,802,body
R-27803,standard,803,body
R-27804,standard,804,body
R-27805,priority,805,body
R-27806,standard,806,body
R-27807,standard,807,body
R-27808,standard,808,body
R-27809,standard,809,body
R-27810,priority,810,body
R-27811,standard,811,body
R-27812,standard,812,body
R-27813,standard,813,body
R-27814,standard,814,body
R-27815,priority,815,body
R-27816,standard,816,body
R-27817,standard,817,body
R-27818,standard,818,body
R-27819,standard,819,body
R-27820,priority,820,body
R-27821,standard,821,body
R-27822,standard,822,body
R-27823,standard,823,body
R-27824,standard,824,body
R-27825,priority,825,body
R-27826,standard,826,body
R-27827,standard,827,body
R-27828,standard,828,body
R-27829,standard,829,body
R-27830,priority,830,body
R-27831,standard,831,body
R-27832,standard,832,body
R-27833,standard,833,body
R-27834,standard,834,body
R-27835,priority,835,body
R-27836,standard,836,body
R-27837,standard,837,body
R-27838,standard,838,body
R-27839,standard,839,body
R-27840,priority,840,body
R-27841,standard,841,body
R-27842,standard,842,body
R-27843,standard,843,body
R-27844,standard,844,body
R-27845,priority,845,body
R-27846,standard,846,body
R-27847,standard,847,body
R-27848,standard,848,body
R-27849,standard,849,body
R-27850,priority,850,body
R-27851,standard,851,body
R-27852,standard,852,body
R-27853,standard,853,body
R-27854,standard,854,body
R-27855,priority,855,body
R-27856,standard,856,body
R-27857,standard,857,body
R-27858,standard,858,body
R-27859,standard,859,body
R-27860,priority,860,body
R-27861,standard,861,body
R-27862,standard,862,body
R-27863,standard,863,body
R-27864,standard,864,body
R-27865,priority,865,body
R-27866,standard,866,body
R-27867,standard,867,body
R-27868,standard,868,body
R-27869,standard,869,body
R-27870,priority,870,body
R-27871,standard,871,body
R-27872,standard,872,body
R-27873,standard,873,body
R-27874,standard,874,body
R-27875,priority,875,body
R-27876,standard,876,body
R-27877,standard,877,body
R-27878,standard,878,body
R-27879,standard,879,body
R-27880,priority,880,body
R-27881,standard,881,body
R-27882,standard,882,body
R-27883,standard,883,body
R-27884,standard,884,body
R-27885,priority,885,body
R-27886,standard,886,body
R-27887,standard,887,body
R-27888,standard,888,body
R-27889,standard,889,body
R-27890,priority,890,body
R-27891,standard,891,body
R-27892,standard,892,body
R-27893,standard,893,body
R-27894,standard,894,body
R-27895,priority,895,body
R-27896,standard,896,body
R-27897,standard,897,body
R-27898,standard,898,body
R-27899,standard,899,body
R-27900,priority,900,body
R-27901,standard,901,body
R-27902,standard,902,body
R-27903,standard,903,body
R-27904,standard,904,body
R-27905,priority,905,body
R-27906,standard,906,body
R-27907,standard,907,body
R-27908,standard,908,body
R-27909,standard,909,body
R-27910,priority,910,body
R-27911,standard,911,body
R-27912,standard,912,body
R-27913,standard,913,body
R-27914,standard,914,body
R-27915,priority,915,body
R-27916,standard,916,body
R-27917,standard,917,body
R-27918,standard,918,body
R-27919,standard,919,body
R-27920,priority,920,body
R-27921,standard,921,body
R-27922,standard,922,body
R-27923,standard,923,body
R-27924,standard,924,body
R-27925,priority,925,body
R-27926,standard,926,body
R-27927,standard,927,body
R-27928,standard,928,body
R-27929,standard,929,body
R-27930,priority,930,body
R-27931,standard,931,body
R-27932,standard,932,body
R-27933,standard,933,body
R-27934,standard,934,body
R-27935,priority,935,body
R-27936,standard,936,body
R-27937,standard,937,body
R-27938,standard,938,body
R-27939,standard,939,body
R-27940,priority,940,body
R-27941,standard,941,body
R-27942,standard,942,body
R-27943,standard,943,body
R-27944,standard,944,body
R-27945,priority,945,body
R-27946,standard,946,body
R-27947,standard,947,body
R-27948,standard,948,body
R-27949,standard,949,body
R-27950,priority,950,body
R-27951,standard,951,body
R-27952,standard,952,body
R-27953,standard,953,body
R-27954,standard,954,body
R-27955,priority,955,body
R-27956,standard,956,body
R-27957,standard,957,body
R-27958,standard,958,body
R-27959,standard,959,body
R-27960,priority,960,body
R-27961,standard,961,body
R-27962,standard,962,body
R-27963,standard,963,body
R-27964,standard,964,body
R-27965,priority,965,body
R-27966,standard,966,body
R-27967,standard,967,body
R-27968,standard,968,body
R-27969,standard,969,body
R-27970,priority,970,body
R-27971,standard,971,body
R-27972,standard,972,body
R-27973,standard,973,body
R-27974,standard,974,body
R-27975,priority,975,body
R-27976,standard,976,body
R-27977,standard,977,body
R-27978,standard,978,body
R-27979,standard,979,body
R-27980,priority,980,body
R-27981,standard,981,body
R-27982,standard,982,body
R-27983,standard,983,body
R-27984,standard,984,body
R-27985,priority,985,body
R-27986,standard,986,body
R-27987,standard,987,body
R-27988,standard,988,body
R-27989,standard,989,body
R-27990,priority,990,body
R-27991,standard,991,body
R-27992,standard,992,body
R-27993,standard,993,body
R-27994,standard,994,body
R-27995,priority,995,body
R-27996,standard,996,body
R-27997,standard,997,body
R-27998,standard,998,body
R-27999,standard,999,body
R-28000,priority,0,body
R-28001,standard,1,body
R-28002,standard,2,body
R-28003,standard,3,body
R-28004,standard,4,body
R-28005,priority,5,body
R-28006,standard,6,body
R-28007,standard,7,body
R-28008,standard,8,body
R-28009,standard,9,body
R-28010,priority,10,body
R-28011,standard,11,body
R-28012,standard,12,body
R-28013,standard,13,body
R-28014,standard,14,body
R-28015,priority,15,body
R-28016,standard,16,body
R-28017,standard,17,body
R-28018,standard,18,body
R-28019,standard,19,body
R-28020,priority,20,body
R-28021,standard,21,body
R-28022,standard,22,body
R-28023,standard,23,body
R-28024,standard,24,body
R-28025,priority,25,body
R-28026,standard,26,body
R-28027,standard,27,body
R-28028,standard,28,body
R-28029,standard,29,body
R-28030,priority,30,body
R-28031,standard,31,body
R-28032,standard,32,body
R-28033,standard,33,body
R-28034,standard,34,body
R-28035,priority,35,body
R-28036,standard,36,body
R-28037,standard,37,body
R-28038,standard,38,body
R-28039,standard,39,body
R-28040,priority,40,body
R-28041,standard,41,body
R-28042,standard,42,body
R-28043,standard,43,body
R-28044,standard,44,body
R-28045,priority,45,body
R-28046,standard,46,body
R-28047,standard,47,body
R-28048,standard,48,body
R-28049,standard,49,body
R-28050,priority,50,body
R-28051,standard,51,body
R-28052,standard,52,body
R-28053,standard,53,body
R-28054,standard,54,body
R-28055,priority,55,body
R-28056,standard,56,body
R-28057,standard,57,body
R-28058,standard,58,body
R-28059,standard,59,body
R-28060,priority,60,body
R-28061,standard,61,body
R-28062,standard,62,body
R-28063,standard,63,body
R-28064,standard,64,body
R-28065,priority,65,body
R-28066,standard,66,body
R-28067,standard,67,body
R-28068,standard,68,body
R-28069,standard,69,body
R-28070,priority,70,body
R-28071,standard,71,body
R-28072,standard,72,body
R-28073,standard,73,body
R-28074,standard,74,body
R-28075,priority,75,body
R-28076,standard,76,body
R-28077,standard,77,body
R-28078,standard,78,body
R-28079,standard,79,body
R-28080,priority,80,body
R-28081,standard,81,body
R-28082,standard,82,body
R-28083,standard,83,body
R-28084,standard,84,body
R-28085,priority,85,body
R-28086,standard,86,body
R-28087,standard,87,body
R-28088,standard,88,body
R-28089,standard,89,body
R-28090,priority,90,body
R-28091,standard,91,body
R-28092,standard,92,body
R-28093,standard,93,body
R-28094,standard,94,body
R-28095,priority,95,body
R-28096,standard,96,body
R-28097,standard,97,body
R-28098,standard,98,body
R-28099,standard,99,body
R-28100,priority,100,body
R-28101,standard,101,body
R-28102,standard,102,body
R-28103,standard,103,body
R-28104,standard,104,body
R-28105,priority,105,body
R-28106,standard,106,body
R-28107,standard,107,body
R-28108,standard,108,body
R-28109,standard,109,body
R-28110,priority,110,body
R-28111,standard,111,body
R-28112,standard,112,body
R-28113,standard,113,body
R-28114,standard,114,body
R-28115,priority,115,body
R-28116,standard,116,body
R-28117,standard,117,body
R-28118,standard,118,body
R-28119,standard,119,body
R-28120,priority,120,body
R-28121,standard,121,body
R-28122,standard,122,body
R-28123,standard,123,body
R-28124,standard,124,body
R-28125,priority,125,body
R-28126,standard,126,body
R-28127,standard,127,body
R-28128,standard,128,body
R-28129,standard,129,body
R-28130,priority,130,body
